"","Oocyte..1.RPKM.","Oocyte..2.RPKM.","Oocyte..3.RPKM.","Zygote..1.RPKM.","Zygote..2.RPKM.","Zygote..3.RPKM.","X2.cell.embryo.1..Cell.1.RPKM.","X2.cell.embryo.1..Cell.2.RPKM.","X2.cell.embryo.2..Cell.1.RPKM.","X2.cell.embryo.2..Cell.2.RPKM.","X2.cell.embryo.3..Cell.1.RPKM.","X2.cell.embryo.3..Cell.2.RPKM.","X4.cell.embryo.1..Cell.1.RPKM.","X4.cell.embryo.1..Cell.2.RPKM.","X4.cell.embryo.1..Cell.3.RPKM.","X4.cell.embryo.1..Cell.4.RPKM.","X4.cell.embryo.2..Cell.1.RPKM.","X4.cell.embryo.2..Cell.2.RPKM.","X4.cell.embryo.2..Cell.3.RPKM.","X4.cell.embryo.2..Cell.4.RPKM.","X4.cell.embryo.3..Cell.1.RPKM.","X4.cell.embryo.3..Cell.2.RPKM.","X4.cell.embryo.3..Cell.3.RPKM.","X4.cell.embryo.3..Cell.4.RPKM.","X8.cell.embryo.1..Cell.1.RPKM.","X8.cell.embryo.1..Cell.2.RPKM.","X8.cell.embryo.1..Cell.3.RPKM.","X8.cell.embryo.1..Cell.4.RPKM.","X8.cell.embryo.2..Cell.1.RPKM.","X8.cell.embryo.2..Cell.2.RPKM.","X8.cell.embryo.2..Cell.3.RPKM.","X8.cell.embryo.2..Cell.4.RPKM.","X8.cell.embryo.2..Cell.5.RPKM.","X8.cell.embryo.2..Cell.6.RPKM.","X8.cell.embryo.2..Cell.7.RPKM.","X8.cell.embryo.2..Cell.8.RPKM.","X8.cell.embryo.3..Cell.1.RPKM.","X8.cell.embryo.3..Cell.2.RPKM.","X8.cell.embryo.3..Cell.3.RPKM.","X8.cell.embryo.3..Cell.4.RPKM.","X8.cell.embryo.3..Cell.5.RPKM.","X8.cell.embryo.3..Cell.6.RPKM.","X8.cell.embryo.3..Cell.7.RPKM.","X8.cell.embryo.3..Cell.8.RPKM.","Morulae..1..Cell.1.RPKM.","Morulae..1..Cell.2.RPKM.","Morulae..1..Cell.3.RPKM.","Morulae..1..Cell.4.RPKM.","Morulae..1..Cell.5.RPKM.","Morulae..1..Cell.6.RPKM.","Morulae..1..Cell.7.RPKM.","Morulae..1..Cell.8.RPKM.","Morulae..2..Cell.1.RPKM.","Morulae..2..Cell.2.RPKM.","Morulae..2..Cell.3.RPKM.","Morulae..2..Cell.4.RPKM.","Morulae..2..Cell.5.RPKM.","Morulae..2..Cell.6.RPKM.","Morulae..2..Cell.7.RPKM.","Morulae..2..Cell.8.RPKM.","Late.blastocyst..1..Cell.1.RPKM.","Late.blastocyst..1..Cell.2.RPKM.","Late.blastocyst..1..Cell.3.RPKM.","Late.blastocyst..1..Cell.4.RPKM.","Late.blastocyst..1..Cell.5.RPKM.","Late.blastocyst..1..Cell.6.RPKM.","Late.blastocyst..1..Cell.7.RPKM.","Late.blastocyst..1..Cell.8.RPKM.","Late.blastocyst..1..Cell.9.RPKM.","Late.blastocyst..1..Cell.10.RPKM.","Late.blastocyst..1..Cell.11.RPKM.","Late.blastocyst..1..Cell.12.RPKM.","Late.blastocyst..2..Cell.1.RPKM.","Late.blastocyst..2..Cell.2.RPKM.","Late.blastocyst..2..Cell.3.RPKM.","Late.blastocyst..2..Cell.4.RPKM.","Late.blastocyst..2..Cell.5.RPKM.","Late.blastocyst..2..Cell.6.RPKM.","Late.blastocyst..2..Cell.7.RPKM.","Late.blastocyst..2..Cell.8.RPKM.","Late.blastocyst..2..Cell.9.RPKM.","Late.blastocyst..2..Cell.10.RPKM.","Late.blastocyst..3..Cell.1.RPKM.","Late.blastocyst..3..Cell.2.RPKM.","Late.blastocyst..3..Cell.3.RPKM.","Late.blastocyst..3..Cell.4.RPKM.","Late.blastocyst..3..Cell.5.RPKM.","Late.blastocyst..3..Cell.6.RPKM.","Late.blastocyst..3..Cell.7.RPKM.","Late.blastocyst..3..Cell.8.RPKM."
"FAM167A",5.94509263053996,6.26104181070116,6.19827804751077,3.77578803485639,3.78314230747134,3.59753117422421,3.8319785504885,3.799087306074,3.90081851612512,3.84679415947329,3.73335434061383,3.77082904603249,4.26483664846778,4.33127526714661,2.74931972457408,4.61070006213476,4.28243980500639,3.90033550864098,5.04365072132448,4.64875303298957,5.09144596516688,4.83015389378546,5.40973035386445,5.02728677617371,3.38763825895263,3.16172647839428,2.59836520532364,2.20288783347014,0.594548549550354,0.50182126542091,2.10701824988212,0.200378797984026,0,0,0,0,2.32163952702144,0.77568270173906,1.46466826700344,0.508935661864395,1.94860084749336,0,0,1.73855168652023,0,0.587845009254278,0,0.75702324650746,0,0,0,0,0.35727047567956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DFNB31",4.18229502502548,3.90631340214577,4.12300395405482,3.25897110933838,3.33856703700115,3.47313748777226,2.9869569625244,3.14632937343578,3.62772355630785,3.52105073690096,3.0820212693455,3.13438524646782,2.2585189247113,2.73725410432433,3.65477921695952,4.00189229569359,4.19550508918433,3.4944156103975,4.16309613843601,4.1036654827657,3.86631456137705,4.39588539483069,4.83030603668472,4,3.31932890383941,2.84036251865844,2.95772891164632,3.44705015545719,0,0.565597175854225,0.509949146304311,1.65168318063211,0,0,2.12267271882414,1.15055967657538,0.699551632523089,1.72639529165045,0,0.486456955768731,0.42867840994823,0.142740172116082,0,1.60407132366886,0,0,0,0.481298941547565,0,0,0,0,0,0,0.905350899580958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CCDC149",0.347098670622268,0.669933835668961,0.673556423990145,1.20351441113076,1.50944249308018,1.63969523339958,0.994217647405994,0.622930350920177,0.899175630480513,0.592636428606577,0.852797892818771,0.871843648509318,3.44757919654888,0.927517246198477,1.76171078436334,1.52757083683282,0.309176187478514,0,2.21847121074326,0.369606070031838,0.992768430768924,0.459431618637297,0.173767067736707,1.21723071622067,2.31585601540396,0.521050736900963,0.380729448503549,2.85319725477036,0,0,0,0,0,0,0,0,0,0,0,0.529071299829111,0,0,0,1.32077347694587,0,0,0,0,0,1.34539637539127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SVEP1",2.36597242759338,2.61376736814448,2.80426011563474,2.19503256501146,2.51752767033727,2.50716034911752,1.63830557680709,1.58784500925428,1.59788867516543,1.56413424345824,1.57918014812715,1.57482812358744,2.68144926531496,2.27291899476564,1.8261925362366,2.95084163754915,1.86631456137705,1.74243744537627,2.50462039240355,1.96753753607086,1.76341157447001,1.56022582239965,2.26393580857533,2.68952281684839,2.35106289894039,1.40925514668484,1.59645813955899,1.56315813040281,1.02361021518265,0,0,0,0,0,0.271425676092934,0,0.252173413202027,0.741574847418796,0.171206827418142,0,1.40979822782842,0,0,0.939602720356044,1.68212378961972,0,0.59741198755465,0,0,0,0.687060688339892,0,0,0,0,0,0,0,0,0,0,0,0,0,0.610700062134765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FAM7A2",2.27262045466299,2.92409988564074,2.18935017019567,2.10232219119669,1.94822704387917,2.13126021466086,1.26423615104355,1.96827511023871,1.40381306161659,2.01113778318899,1.32998464975842,1.82374936030827,2.50080205305716,4.36925707875292,4.05015338864714,2.78114985171021,3.50576392633704,0.197865391353738,2.270229907238,3.26498673377776,2.13520649943067,2.25791579132422,1.74114335495532,1.05519565424213,3.69777381955519,4.91614220616403,4.99371964337018,4.00916798887197,0,0,0.457331625485014,0,0,0,0,0,0,0,0,0,1.76977173924945,0,0,0,0,0.154453592679872,4.97581358360401,0,0,0,0,1.23572705983806,0,0,0,0,1.85519240795915,0,0.578214165472454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BACH2",3.39958128053752,3.48992821940518,3.46727948045998,3.46701857168978,3.1263121303287,3.40803246613065,2.72944400683366,2.78993786898019,2.36932688376277,2.66152159585276,2.38984210897583,2.1740867785504,2.20476675065461,1.49364733397521,3.08219162950876,1.85399564717639,1.48800077083407,2.57458595908148,1.81721392425833,2.96217881634138,3.24260250592898,3.45838200415601,3.66152159585276,3.03086573451381,1.25035527176305,1.96421377794694,2.8571848057912,1.9649530529008,0,1.24123003551545,1.76171078436334,0,0.503857532577429,0,0,0,1.25701061820602,0,0.940354711533293,1.07244885006969,2.01042180548651,2.34823241923927,1.13027195451886,0,0,0,0,0,1.01506932171765,0,0,0,0,0,0,0,0,0.879705766282288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LHX8",4.38411889973073,4.68465045071194,4.46362245685189,5.22048474218091,5.42606343437139,4.99616274268106,4.32207235717846,4.24275492207628,4.46832264394787,4.52625665035555,4.00907838883213,4.11985414461324,3.93083193741479,3.77620929043742,3.30363464507901,3.59048225892091,3.05952833525963,3.81270357656028,3.20914139783859,3.34610590918853,4.56821455887951,4.99031957178318,4.16196827761397,4.86527549433878,2.75851638854748,2.79431188458201,3.44837239461205,3.54942274574666,0,1.62573806190865,2.01328358681842,2.82964663487904,0,0.400537929583729,0,2.49876146567185,0.703986603863431,0,0.781569544815974,0,0,0,2.62410089462811,0,0,0,0,0,1.80776706176642,0,0,1.98732086592925,0,0,1.08338358771008,0,0,1.38239058287347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ZDHHC8",0.641546029087524,1.1551015581257,1.44519698238171,1.37740143078579,1.51752767033727,1.57628025762136,1.45312244659581,1.24549566281992,1.15769051358205,0.952333566369686,0.944108799107955,0.995665409736109,1.39780296186249,0.952333566369686,0.212880566344385,0.645240512645265,2.38211385993393,2.61541629726287,1.64892555945312,1.58688481285218,1.86710572950265,2.28273632027634,3.17935180361967,1.79784306706554,0.58111017522555,1.04194382997017,1.01863417413905,2.11869195279181,0.142740172116082,0,0,0,0,0,0,0.204140716780225,0.2904244038653,0.178873958169795,1.4838802538141,0,0.860764202628828,0.181420640280142,0.523060061795249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.172487515510134,0,0,0.168642035558839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GUCY1A2",4.30129498100914,4.06686416170014,4.30056305717381,3.92761205742586,4.03518399661834,4.4027221768456,3.5652315818055,3.42519072149345,3.12283834594571,3.49095514002218,3.34964835324329,3.14909674417939,6.02147972741045,4.75835648293992,6.11038412520097,5.02511740940147,4.43962313755712,4.65231439379373,4.5823151323163,4.91202705334017,4.88801258540283,5.0393577651597,4.80136562762277,4.33999248424772,4.75098159965399,3.55176208534836,2.5687617827979,3.02378761389678,0,0.867105729502655,1.98075651923102,0,0,0,0,0,2.94317119262737,3.49582305545168,0.626672752605993,0.598365205323645,1.58928410667125,0.441483479582645,0,1.98331287106712,0,0.583037623796664,1.22527492986957,0,0,0.916094422938358,0,0,0,0,0,0,0,0,1.0071955014042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"KLF2",5.00988458893184,4.38653507018475,4.31077635355633,3.854993016757,4.46414545669119,2.60122108558495,4.23112515787905,4.39163026151743,4.31273777111991,4.22241818351787,3.15380533607904,3.6119985644889,3.68706068833989,3.75371149369124,2.11869195279181,2.11736258615466,3.34553831007001,1.73941609340103,3.76987750480361,2.86235219953202,3.67976157351685,2.12565110166152,4.30801131455218,4.01462309516963,0,0.894526770257394,2.68436992901301,2.50309426915734,0.24000896473507,0,1.49927188316909,0,0,0,0,0.253384235800074,0.488515008957812,0,0,0.65901117119815,0.5489297694764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.799087306074004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.140124223909071,0,0,0
"IL1RAPL1",3.46401472450489,3.33485426933163,3.22697085797828,3.78816365703777,2.94504579663449,3.19250981894195,2.71061360238268,2.68526740651684,2.48697174437041,2.76383645889095,2.12895322038601,2.44042072075677,4.46133210069394,4.141187525005,4.52381283772722,3.64800517981049,3.38072944850355,4.12639473762014,3.28303277461641,3.92219784839637,3.67931118873496,4.07004578817293,3.19045683457367,3.41724493642213,1.37740143078579,2.52406367577721,3.53094468671862,3.02803865208383,0,0,1.50842865253186,0.214124805352847,0,1.09356017616234,0,0.53605290024021,1.61964776693088,2.38349694415537,1.60169651648096,0,1.6915341649192,0,0.512985334813676,0.155749232677945,0,0,1.94598218599746,0.840765337323874,0,0,0,0,2.28303277461641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TACR3",2.63203550398342,2.74523733212975,2.54176261877273,2.80714880804327,2.61894338330183,2.24914190328035,2.54077124608924,1.84679415947329,2.0871233436512,2.5854433189362,2.07484791590017,1.55728754227831,1.49210955265261,4.09034534978346,0,4.3709314674984,3.60217179075338,3.54225804976692,1.95828590092326,1.7578766597479,3.35007286260074,2.07860983469637,2.87085786436376,3.84659360410481,2.38266725274504,0,1.17440641852975,0.444667066841908,1.91188328940579,0,0,0,2.13422093976063,0,0,0,0,0,0,1.72027846523333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C19orf66",2.88694027578559,2.71852602646226,2.79014645642231,2.54250570147826,3.29733817360183,2.22465773412074,2.77736710945041,2.52782102239503,2.40381306161659,1.98404242609702,1.54250570147826,1.18650055764449,2.90977310414164,3.42693561964834,2.98130469036327,3.3956112485038,2.65191274464578,3.36625226369956,2.85897561429202,2.81105994774008,3.461790462903,2.14241343787374,3.37517847958961,3.82609081980261,0,3.35459320716919,2.23020301336642,0.673556423990145,0,0,0,0,0.462575888042204,0,1.29924465779607,0,0,0,0,0,0,0,0,0,1.57821416547245,0,0,0.836732080459136,0,0,0,0,0,0.707524790899608,1.04264433740849,1.03280614508324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TMC3",1.55434326566276,2.06315775866032,1.94560770318137,2.34113182886045,2.09929520433778,2.09895848008817,1.47715921118664,1.611172380044,1.86552295913996,1.90535089958096,1.44307615136267,1.41899946543127,2.71940251193326,3.11553270462368,1.27857955045842,3.1168637576909,2.05831649559082,2.72268459807061,1.41359408240917,2.62152444367146,2.54720302475693,3.3533232911629,2.7868054329789,2.33999248424772,0,1.41683974191283,1.70531444108638,1.97599695761644,0.154453592679872,0,0,0,0,0,0,0,0,0,1.32365829102624,0,0,0,0,0,0.711935356978922,1.60833615034766,0,0.533064921869638,0,0.863145542989399,0,0,0.308011314552178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"IMPG1",1.72071624252113,1.51954190457844,2.77778790427355,1.02715405150373,0.709290635723358,0.587845009254278,0.875780063068488,0.913032999952141,0.835115615258218,1.22712493444993,0.630405471482323,0.853596506202512,0.576280257621355,3.77462894737121,1.51146803927587,2.57748925378772,2.68571593599065,0.526068811667588,0.954568570752994,1.25580283660272,0.612588406698718,0,1.36401205355861,1.86631456137705,3.8413693545154,2.9667995846272,0.53605290024021,0.878136766626948,0,0,0,0,0,0,0,0,0,2.64800517981049,0,0,0,0,0.572404647390332,0,0,0,0,0,0,0,0,3.34738219131511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"HRG",2.39807669206745,2.30655389949654,2.33771109212829,2.98550043030489,2.77568270173906,2.87578006306849,1.41413553298445,1.97746311123947,2.16285452819051,2.02998286621571,2.92219784839637,3.07587486697513,2.66106547980695,4.306991278624,0.636914580355878,2.41926920368406,4.3077927961299,4.32718434495514,3.25202198889951,3.64304805425276,3.56803210477128,3.50931580196783,2.04159344865918,2.25972443557391,1.04404433270602,0,2.41440618208775,3.07004578817293,0,0,0,0,0,0,0,0,2.77862912589557,0,0,2.31092173523034,0,0,0,0,0,0,2.21629964484864,0,0,0,1.65946793708479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PRDM16",0,0.284514133244245,0,1.02502879449152,0.220329954879556,0.308011314552178,0.543000877402426,0.88596475675397,0.482332020747376,0.400537929583729,1.26122990898705,1.38515489688434,2.11036324336042,1.91800451859787,0.520045024039818,0.668119124686432,0.526068811667588,1.34141652447872,1.52054796810658,1.63040547148232,1.48439596250267,1.06143060049775,1.23817541857738,0.432959407276106,0,0,0.325386414659774,0.180147861158429,0,0,0,0,0,0,0,0.284514133244245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"F2",2.89956236015469,2.22774107583913,2.93979075490058,3.26978123827438,3.0679828301843,3.15137177625395,2.40952671281098,2.40844014146164,1.9656919492247,2.87852917654121,2.83369972095793,2.799087306074,1.72246602447109,4.55636810114025,1.09828479572342,0.273814244587037,3.79472776669526,3.3956112485038,4.47320244331315,4.08882003329859,3.93819167954892,3.64108355271207,4.1168637576909,3.52819621940835,5.05649682533795,3.12862334841912,4.11561593142811,3.77505054148317,0,0.215367972203479,1.41034110461409,0,0,0,1.74931972457408,0,1.47196778766152,0,0,0,3.07792657868507,0,0,0,0,0,0,0,0,0,0,2.72224741775185,0,0,0,0,0,0,1.33742566428269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.550900664647523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C8orf12",7.68151954297972,7.03430376776804,6.87747433277144,6.87903179580946,6.74448405084711,6.40798149861329,8.07811877714691,7.95903401679985,7.57112310439097,7.83442048366399,7.17277751350922,7.17403682840581,7.99196394026979,7.8949147479499,7.54956136497701,8.15163561025315,7.51848006122226,6.96801008792694,7.56841219146128,7.39000554184404,7.90569988096243,7.86207938692946,7.89370197106575,7.76478535811058,6.00029301767158,5.13311137976394,5.85593987963065,4.55465024164981,1.40381306161659,0,0.840765337323874,0,1.40217642497948,0,0,2.21132375704161,4.38812063889962,5.16567079983589,0,3.76776071909499,2.89994898618967,0.15704371014558,3.64258605919929,0,0,0,0,0.395062799517578,0,0,0,0,0,0.574343753920013,0,0,0,0,1.94860084749336,0,0.147957881387101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SEC16B",1.12300395405482,1.57918014812715,1.52406367577721,1.88009774972197,2.44387182839776,2.10467213128256,2.08406426478847,1.8094144442359,1.70664105730941,1.93734439215023,1.11169907219742,1.0894981508391,3.04561770521798,2.41006969175638,0,0.272620454662992,2.70420799495431,1.91341603328531,2.21381384618775,2.61894338330183,2.0830431287018,0.510961919277379,2.53729606709084,1.9560566524124,3.15574923267794,1.00144197417391,1.83025532416768,1.7578766597479,1.90342396588874,0,0,0,0.504874589398464,0,0,0,2.14698099722323,0,0.195347598322219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CREB5",2.76234881564413,3.01987979435658,2.67038715697383,3.41034110461409,3.53804145333366,3.21179097625254,3.48052364638826,3.21878116778407,3.24807936808726,3.37114062951992,2.51323806233309,2.61494536693687,3.47664090866952,3.01167453338092,3.79160572470455,3.62398388298598,3.4801358425131,3.28392177230762,2.96513781246318,3.89869207256049,4.09963185001446,4.01453383329546,3.71160503183932,3.58700487235718,2.52406367577721,2.1073530984483,1.61682816660493,2.05727696507325,1.28747229511907,0,0.902266569083071,0,0,0,0,0.947853143387017,1.55040819321728,0,0,1.68212378961972,1.151858816727,0,1.57482812358744,0,0.661749599810705,0,1.55875743037376,0,0,0,0.377401430785794,2.06591691807821,0,0,0,0,0,0,0.333423733725192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRPC3",2.71215553172805,3.10835717809042,3.0681548560643,2.49262232857445,2.90226656908307,2.60880924267552,2.53256632326751,2.32135090142462,2.6422394657944,2.60880924267552,2.27857955045842,2.27172446351057,1.46675761572617,2.1839628348426,0.147957881387101,3.5157629055412,2.94073056018486,4.44764531304672,2.71215553172805,3.71611294212415,3.37934370731461,2.72857360255936,3.47923056120634,2.95902821894369,3.48284828306847,2.95939923477212,3.24123003551545,1.74243744537627,0,1.98148736779826,1.80074462393678,0,0,0,0,0,0,0,0,0,0.88596475675397,0.701327257412941,0,0,0,0,0,0.608809242675524,0,0,0,0,0,0,0.212880566344385,0,0,0,0.417920007811965,0,0,0,0,0,0,3.1534810985137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FBLN7",4.70536974112437,4.29410606523374,4.59185890498717,5.55575481468276,5.90006978558025,5.62008783212149,5.63653762123464,5.39351916798851,5.70235279451173,5.82316340118174,5.23626299347047,5.44748001612049,5.14734740630533,5.65692533979425,6.38019263173795,6.06125777090295,5.54039930563062,5.08657148960285,5.65978187976498,5.36740601423299,5.70373749826998,5.62483200245346,4.94574814562888,5.72500489976897,4.73784897437117,3.60145882061735,3.48890056729806,2.8174186054023,1.23939804156656,2.46336088581666,3.654550108647,0,0,0,2.40244932671885,2.69755143881627,3.30801131455218,0,3.13274133671738,3.48851500895781,2.66380001553176,0.186500557644495,0,0,0,1.36681177312713,0,0,0,0,0,0,1.75146372116556,0.381837083906047,0.822934048028371,0,0,1.36737106564853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MRVI1",2.04823618565285,2.30129498100914,2.13914201914569,3.07860983469637,3.38584514857967,3.42088657497553,2.8011586560937,2.6742346477937,2.51803149260217,3.2317395935957,2.90458043492132,2.84338092070979,3.13619138628714,2.07690108755726,3.41006969175638,2.82232226130316,3.23863402362735,4.20492321668599,3.5854433189362,3.74663524045151,3.35712969060593,2.78701447377343,2.92029330021101,3.39190516529892,1.49927188316909,2.49825086752783,3.40354041774525,2.33285112207215,0.345964030342872,0.344828496997441,0,0,0,0,0,1.33685463912547,0.402722176845605,1.48748634934854,0,0.54399071966485,0.951587794814754,0,1.43028527297778,0,0,1.12498976997866,1.77441810410581,0,0.777367109450413,0,0,0,0,0,0,0,0,0,0.26663664251399,0,0.953078952612507,0,0,0,0,0.421155960662223,0,0,0,0.291603558030565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.371837617330421,0,0,0,0,0
"CALN1",1.34539637539127,1.57773093149008,2.14763232682386,2.1407786557828,2.2806594324552,2.2147465226824,1.92219784839637,1.7561693281393,1.52054796810658,1.76213616990111,1.85199883711245,1.80487960825467,0.810648747782646,1.8314719328477,0.142740172116082,1.82984955984469,1.88986288136518,1.64108355271207,1.43562859405209,1.88244741643173,2.12532047371441,1.72290313856045,2.40381306161659,2.31004922535138,1.58062791045727,1.10969486482593,0.576280257621355,0.968643755964717,0.350497247084133,0,1.06281249240502,0,0,1.00934717225925,1.17184731357334,1.67897330785417,0,0,0,0,0,0,0,0,0.998556583130331,0,0,0,0,0,0,0.230203013366421,0.685267406516842,0.27500704749987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TTC29",2.70465067524035,3.37239496523802,3.25187054870194,2.8471951865894,3.30655389949654,3.10064131597347,2.05484847699562,2.5981269599196,2.50563691176277,2.59263642860658,2.18491500408245,2.41359408240918,3.68907546954531,4.45391260364389,2.62970632194555,2.47196778766152,3.13027195451886,4.49101929829675,1.87617311443746,2.89762767427955,2.84237548820629,2.87026607039598,3.02396499080005,3.5401512920421,0,2.42196381604921,1.57966289701601,3.63122071794488,0,0.295135249000818,1.28983446517751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.23878685958712,0,0,4.70454001790255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.32077347694587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LCP2",0.40381306161659,0.784922701562861,0.826192536236602,0.812292844873271,1.40435819483331,1.72857360255936,1.83834673652123,1.22835695420105,1.14730669878029,0.847195186589395,0.994217647405994,0.735522177296537,0,0.351628329102782,0.762986564880576,0,4.04710209425467,3.60715274035522,2.47482538208634,0,1.83713591392318,1.34198574722862,2.56413424345824,0.799916202989014,0,0,0.541019153133559,0.231432408447965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ATXN1",2.04893364519792,1.29454723389552,1.95977015521147,2.24640808724638,1.61870851231379,1.40925514668484,1.59454854955035,1.50131174924366,1.50080205305716,1.68661257681559,1.19723635491871,1.13619138628714,0,0.479230561206336,1.1551015581257,1.88322978903273,0.538041453333664,1.20789285164133,0.339137384919586,0.811471030529836,1.22094900446678,0.845590408847855,1.67536431274915,1.23450132056221,0.908428650168787,0.763836458890951,0.786596361890807,0.248534836138679,0,0,0,0,0,0.799087306074004,0.369606070031838,0,0.802400040114839,0,0,0,0,1.01720929003222,0.48336436071335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.249748715083569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SLC6A17",0.435095151620097,0.942608336111664,0.62105550329974,0.351628329102782,0.631337144127481,0.686164326061359,1.01578299724093,1.06970216663007,0.946356571633634,0.91532967601301,0.348232419239271,0,1.49722912878761,0,0,1.42974985080022,0.449957483628003,0.679874147746623,1.01863417413905,1.25277895152818,1.09963185001446,0.418999465431266,0.626672752605993,0.62105550329974,1.63923216324928,0.425459304765355,0.228972569760161,1.0496307677246,0,0,0,0,0,0,0,0,0.632268215499513,0,0,0,0.549915553621955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SAMD12",2.0799753767206,2.23204671335011,2.36932688376277,1.8265993302731,1.88009774972197,1.81311419134629,1.48902906385044,1.57531233068744,1.35727047567956,1.34823241923927,1.18586654531133,1.38183708390605,2.40026466600854,2.36120689023873,2.06832686143451,2.55114683733661,1.62293035092018,2.03984026453179,2.0447438212244,1.80405355896735,2.3953370500727,2.12928301694497,2.05623668498427,1.79742808215231,2.36904764345591,1.97342759800431,0.985500430304885,2.44440203606301,0,0,0.867105729502655,0.186500557644495,0,0,0,0,0,0.200378797984026,0.568518597792544,1.18966644665005,0.426533138116673,0.252173413202027,0,0,0,0,0.408168370708106,0.257010618206024,0,0,0,0,0,0,0,0,0,0,0.18269229751619,0,0,0.70310069960416,0,0,0,0,0,0.67897330785417,0,0.280956313831056,1.16221003631431,0,0,0,0,0.413594082409175,0,0,0,0,0,0,0,0,0,0,0,0,0,0
